Year,Date,Heat Demand (kW)
2089,2089-11-26,57575.45387546589
2089,2089-11-27,57575.45387546589
2089,2089-11-28,57575.45387546589
2089,2089-11-29,57575.45387546589
2089,2089-11-30,57575.45387546589
2089,2089-12-01,57575.45387546589
2089,2089-12-02,57575.45387546589
2089,2089-12-03,57575.45387546589
2089,2089-12-04,57575.45387546589
2089,2089-12-05,57575.45387546589
2089,2089-12-06,57575.45387546589
2089,2089-12-07,57575.45387546589
2089,2089-12-08,57575.45387546589
2089,2089-12-09,57575.45387546589
2089,2089-12-10,57575.45387546589
2089,2089-12-11,57575.45387546589
2089,2089-12-12,57575.45387546589
2089,2089-12-13,57575.45387546589
2089,2089-12-14,57575.45387546589
2089,2089-12-15,57575.45387546589
2089,2089-12-16,57575.45387546589
2089,2089-12-17,57575.45387546589
2089,2089-12-18,57575.45387546589
2089,2089-12-19,57575.45387546589
2089,2089-12-20,57575.45387546589
2089,2089-12-21,57575.45387546589
2089,2089-12-22,57575.45387546589
2089,2089-12-23,57575.45387546589
2089,2089-12-24,57575.45387546589
2089,2089-12-25,57575.45387546589
2089,2089-12-26,57575.45387546589
2089,2089-12-27,57575.45387546589
2089,2089-12-28,57575.45387546589
2089,2089-12-29,57575.45387546589
2089,2089-12-30,57575.45387546589
2089,2089-12-31,57575.45387546589
2090,2090-01-01,66211.77195678577
2090,2090-01-02,66211.77195678577
2090,2090-01-03,66211.77195678577
2090,2090-01-04,66211.77195678577
2090,2090-01-05,66211.77195678577
2090,2090-01-06,66211.77195678577
2090,2090-01-07,66211.77195678577
2090,2090-01-08,66211.77195678577
2090,2090-01-09,66211.77195678577
2090,2090-01-10,66211.77195678577
2090,2090-01-11,66211.77195678577
2090,2090-01-12,66211.77195678577
2090,2090-01-13,66211.77195678577
2090,2090-01-14,66211.77195678577
2090,2090-01-15,66211.77195678577
2090,2090-01-16,66211.77195678577
2090,2090-01-17,66211.77195678577
2090,2090-01-18,66211.77195678577
2090,2090-01-19,66211.77195678577
2090,2090-01-20,66211.77195678577
2090,2090-01-21,66211.77195678577
2090,2090-01-22,66211.77195678577
2090,2090-01-23,66211.77195678577
2090,2090-01-24,66211.77195678577
2090,2090-01-25,66211.77195678577
2090,2090-01-26,66211.77195678577
2090,2090-01-27,66211.77195678577
2090,2090-01-28,66211.77195678577
2090,2090-01-29,66211.77195678577
2090,2090-01-30,66211.77195678577
2090,2090-01-31,66211.77195678577
2090,2090-02-01,66211.77195678577
2090,2090-02-02,66211.77195678577
2090,2090-02-03,66211.77195678577
2090,2090-02-04,66211.77195678577
2090,2090-02-05,66211.77195678577
2090,2090-02-06,66211.77195678577
2090,2090-02-07,66211.77195678577
2090,2090-02-08,66211.77195678577
2090,2090-02-09,66211.77195678577
2090,2090-02-10,66211.77195678577
2090,2090-02-11,66211.77195678577
2090,2090-02-12,66211.77195678577
2090,2090-02-13,66211.77195678577
2090,2090-02-14,66211.77195678577
2090,2090-02-15,66211.77195678577
2090,2090-02-16,66211.77195678577
2090,2090-02-17,66211.77195678577
2090,2090-02-18,66211.77195678577
2090,2090-02-19,66211.77195678577
2090,2090-02-20,66211.77195678577
2090,2090-02-21,66211.77195678577
2090,2090-02-22,66211.77195678577
2090,2090-02-23,66211.77195678577
2090,2090-02-24,66211.77195678577
2090,2090-02-25,66211.77195678577
2090,2090-02-26,66211.77195678577
2090,2090-02-27,66211.77195678577
2090,2090-02-28,66211.77195678577
2090,2090-03-01,66211.77195678577
2090,2090-03-02,66211.77195678577
2090,2090-03-03,66211.77195678577
2090,2090-03-04,66211.77195678577
2090,2090-03-05,66211.77195678577
2090,2090-03-06,66211.77195678577
2090,2090-03-07,66211.77195678577
2090,2090-03-08,66211.77195678577
2090,2090-03-09,66211.77195678577
2090,2090-03-10,66211.77195678577
2090,2090-03-11,66211.77195678577
2090,2090-03-12,66211.77195678577
2090,2090-03-13,66211.77195678577
2090,2090-03-14,66211.77195678577
2090,2090-03-15,66211.77195678577
2090,2090-03-16,66211.77195678577
2090,2090-03-17,66211.77195678577
2090,2090-03-18,66211.77195678577
2090,2090-03-19,66211.77195678577
2090,2090-03-20,66211.77195678577
2090,2090-03-21,66211.77195678577
2090,2090-03-22,66211.77195678577
2090,2090-03-23,66211.77195678577
2090,2090-03-24,66211.77195678577
2090,2090-03-25,66211.77195678577
2090,2090-03-26,66211.77195678577
2090,2090-03-27,66211.77195678577
2090,2090-03-28,66211.77195678577
2090,2090-03-29,66211.77195678577
2090,2090-03-30,66211.77195678577
2090,2090-03-31,66211.77195678577
2090,2090-04-01,66211.77195678577
2090,2090-04-02,66211.77195678577
2090,2090-04-03,66211.77195678577
2090,2090-04-04,66211.77195678577
2090,2090-04-05,66211.77195678577
2090,2090-04-06,66211.77195678577
2090,2090-04-07,66211.77195678577
2090,2090-04-08,66211.77195678577
2090,2090-04-09,66211.77195678577
2090,2090-04-10,66211.77195678577
2090,2090-04-11,66211.77195678577
2090,2090-04-12,66211.77195678577
2090,2090-04-13,66211.77195678577
2090,2090-04-14,66211.77195678577
2090,2090-04-15,66211.77195678577
2090,2090-04-16,66211.77195678577
2090,2090-04-17,66211.77195678577
2090,2090-04-18,66211.77195678577
2090,2090-04-19,66211.77195678577
2090,2090-04-20,66211.77195678577
2090,2090-04-21,66211.77195678577
2090,2090-04-22,66211.77195678577
2090,2090-04-23,66211.77195678577
2090,2090-04-24,66211.77195678577
2090,2090-04-25,66211.77195678577
2090,2090-04-26,66211.77195678577
2090,2090-04-27,66211.77195678577
2090,2090-04-28,66211.77195678577
2090,2090-04-29,66211.77195678577
2090,2090-04-30,66211.77195678577
2090,2090-05-01,66211.77195678577
2090,2090-05-02,66211.77195678577
2090,2090-05-03,66211.77195678577
2090,2090-05-04,66211.77195678577
2090,2090-05-05,66211.77195678577
2090,2090-05-06,66211.77195678577
2090,2090-05-07,66211.77195678577
2090,2090-05-08,66211.77195678577
2090,2090-05-09,66211.77195678577
2090,2090-05-10,66211.77195678577
2090,2090-05-11,66211.77195678577
2090,2090-05-12,66211.77195678577
2090,2090-05-13,66211.77195678577
2090,2090-05-14,66211.77195678577
2090,2090-05-15,66211.77195678577
2090,2090-05-16,66211.77195678577
2090,2090-05-17,66211.77195678577
2090,2090-05-18,66211.77195678577
2090,2090-05-19,66211.77195678577
2090,2090-05-20,66211.77195678577
2090,2090-05-21,66211.77195678577
2090,2090-05-22,66211.77195678577
2090,2090-05-23,66211.77195678577
2090,2090-05-24,66211.77195678577
2090,2090-05-25,66211.77195678577
2090,2090-05-26,66211.77195678577
2090,2090-05-27,66211.77195678577
2090,2090-05-28,66211.77195678577
2090,2090-05-29,66211.77195678577
2090,2090-05-30,66211.77195678577
2090,2090-05-31,66211.77195678577
2090,2090-06-01,66211.77195678577
2090,2090-06-02,66211.77195678577
2090,2090-06-03,66211.77195678577
2090,2090-06-04,66211.77195678577
2090,2090-06-05,66211.77195678577
2090,2090-06-06,66211.77195678577
2090,2090-06-07,66211.77195678577
2090,2090-06-08,66211.77195678577
2090,2090-06-09,66211.77195678577
2090,2090-06-10,66211.77195678577
2090,2090-06-11,66211.77195678577
2090,2090-06-12,66211.77195678577
2090,2090-06-13,66211.77195678577
2090,2090-06-14,66211.77195678577
2090,2090-06-15,66211.77195678577
2090,2090-06-16,66211.77195678577
2090,2090-06-17,66211.77195678577
2090,2090-06-18,66211.77195678577
2090,2090-06-19,66211.77195678577
2090,2090-06-20,66211.77195678577
2090,2090-06-21,66211.77195678577
2090,2090-06-22,66211.77195678577
2090,2090-06-23,66211.77195678577
2090,2090-06-24,66211.77195678577
2090,2090-06-25,66211.77195678577
2090,2090-06-26,66211.77195678577
2090,2090-06-27,66211.77195678577
2090,2090-06-28,66211.77195678577
2090,2090-06-29,66211.77195678577
2090,2090-06-30,66211.77195678577
2090,2090-07-01,66211.77195678577
2090,2090-07-02,66211.77195678577
2090,2090-07-03,66211.77195678577
2090,2090-07-04,66211.77195678577
2090,2090-07-05,66211.77195678577
2090,2090-07-06,66211.77195678577
2090,2090-07-07,66211.77195678577
2090,2090-07-08,66211.77195678577
2090,2090-07-09,66211.77195678577
2090,2090-07-10,66211.77195678577
2090,2090-07-11,66211.77195678577
2090,2090-07-12,66211.77195678577
2090,2090-07-13,66211.77195678577
2090,2090-07-14,66211.77195678577
2090,2090-07-15,66211.77195678577
2090,2090-07-16,66211.77195678577
2090,2090-07-17,66211.77195678577
2090,2090-07-18,66211.77195678577
2090,2090-07-19,66211.77195678577
2090,2090-07-20,66211.77195678577
2090,2090-07-21,66211.77195678577
2090,2090-07-22,66211.77195678577
2090,2090-07-23,66211.77195678577
2090,2090-07-24,66211.77195678577
2090,2090-07-25,66211.77195678577
2090,2090-07-26,66211.77195678577
2090,2090-07-27,66211.77195678577
2090,2090-07-28,66211.77195678577
2090,2090-07-29,66211.77195678577
2090,2090-07-30,66211.77195678577
2090,2090-07-31,66211.77195678577
2090,2090-08-01,66211.77195678577
2090,2090-08-02,66211.77195678577
2090,2090-08-03,66211.77195678577
2090,2090-08-04,66211.77195678577
2090,2090-08-05,66211.77195678577
2090,2090-08-06,66211.77195678577
2090,2090-08-07,66211.77195678577
2090,2090-08-08,66211.77195678577
2090,2090-08-09,66211.77195678577
2090,2090-08-10,66211.77195678577
2090,2090-08-11,66211.77195678577
2090,2090-08-12,66211.77195678577
2090,2090-08-13,66211.77195678577
2090,2090-08-14,66211.77195678577
2090,2090-08-15,66211.77195678577
2090,2090-08-16,66211.77195678577
2090,2090-08-17,66211.77195678577
2090,2090-08-18,66211.77195678577
2090,2090-08-19,66211.77195678577
2090,2090-08-20,66211.77195678577
2090,2090-08-21,66211.77195678577
2090,2090-08-22,66211.77195678577
2090,2090-08-23,66211.77195678577
2090,2090-08-24,66211.77195678577
2090,2090-08-25,66211.77195678577
2090,2090-08-26,66211.77195678577
2090,2090-08-27,66211.77195678577
2090,2090-08-28,66211.77195678577
2090,2090-08-29,66211.77195678577
2090,2090-08-30,66211.77195678577
2090,2090-08-31,66211.77195678577
2090,2090-09-01,66211.77195678577
2090,2090-09-02,66211.77195678577
2090,2090-09-03,66211.77195678577
2090,2090-09-04,66211.77195678577
2090,2090-09-05,66211.77195678577
2090,2090-09-06,66211.77195678577
2090,2090-09-07,66211.77195678577
2090,2090-09-08,66211.77195678577
2090,2090-09-09,66211.77195678577
2090,2090-09-10,66211.77195678577
2090,2090-09-11,66211.77195678577
2090,2090-09-12,66211.77195678577
2090,2090-09-13,66211.77195678577
2090,2090-09-14,66211.77195678577
2090,2090-09-15,66211.77195678577
2090,2090-09-16,66211.77195678577
2090,2090-09-17,66211.77195678577
2090,2090-09-18,66211.77195678577
2090,2090-09-19,66211.77195678577
2090,2090-09-20,66211.77195678577
2090,2090-09-21,66211.77195678577
2090,2090-09-22,66211.77195678577
2090,2090-09-23,66211.77195678577
2090,2090-09-24,66211.77195678577
2090,2090-09-25,66211.77195678577
2090,2090-09-26,66211.77195678577
2090,2090-09-27,66211.77195678577
2090,2090-09-28,66211.77195678577
2090,2090-09-29,66211.77195678577
2090,2090-09-30,66211.77195678577
2090,2090-10-01,66211.77195678577
2090,2090-10-02,66211.77195678577
2090,2090-10-03,66211.77195678577
2090,2090-10-04,66211.77195678577
2090,2090-10-05,66211.77195678577
2090,2090-10-06,66211.77195678577
2090,2090-10-07,66211.77195678577
2090,2090-10-08,66211.77195678577
2090,2090-10-09,66211.77195678577
2090,2090-10-10,66211.77195678577
2090,2090-10-11,66211.77195678577
2090,2090-10-12,66211.77195678577
2090,2090-10-13,66211.77195678577
2090,2090-10-14,66211.77195678577
2090,2090-10-15,66211.77195678577
2090,2090-10-16,66211.77195678577
2090,2090-10-17,66211.77195678577
2090,2090-10-18,66211.77195678577
2090,2090-10-19,66211.77195678577
2090,2090-10-20,66211.77195678577
2090,2090-10-21,66211.77195678577
2090,2090-10-22,66211.77195678577
2090,2090-10-23,66211.77195678577
2090,2090-10-24,66211.77195678577
2090,2090-10-25,66211.77195678577
2090,2090-10-26,66211.77195678577
2090,2090-10-27,66211.77195678577
2090,2090-10-28,66211.77195678577
2090,2090-10-29,66211.77195678577
2090,2090-10-30,66211.77195678577
2090,2090-10-31,66211.77195678577
2090,2090-11-01,66211.77195678577
2090,2090-11-02,66211.77195678577
2090,2090-11-03,66211.77195678577
2090,2090-11-04,66211.77195678577
2090,2090-11-05,66211.77195678577
2090,2090-11-06,66211.77195678577
2090,2090-11-07,66211.77195678577
2090,2090-11-08,66211.77195678577
2090,2090-11-09,66211.77195678577
2090,2090-11-10,66211.77195678577
2090,2090-11-11,66211.77195678577
2090,2090-11-12,66211.77195678577
2090,2090-11-13,66211.77195678577
2090,2090-11-14,66211.77195678577
2090,2090-11-15,66211.77195678577
2090,2090-11-16,66211.77195678577
2090,2090-11-17,66211.77195678577
2090,2090-11-18,66211.77195678577
2090,2090-11-19,66211.77195678577
2090,2090-11-20,66211.77195678577
2090,2090-11-21,66211.77195678577
2090,2090-11-22,66211.77195678577
2090,2090-11-23,66211.77195678577
2090,2090-11-24,66211.77195678577
2090,2090-11-25,66211.77195678577
2090,2090-11-26,66211.77195678577
2090,2090-11-27,66211.77195678577
2090,2090-11-28,66211.77195678577
2090,2090-11-29,66211.77195678577
2090,2090-11-30,66211.77195678577
2090,2090-12-01,66211.77195678577
2090,2090-12-02,66211.77195678577
2090,2090-12-03,66211.77195678577
2090,2090-12-04,66211.77195678577
2090,2090-12-05,66211.77195678577
2090,2090-12-06,66211.77195678577
2090,2090-12-07,66211.77195678577
2090,2090-12-08,66211.77195678577
2090,2090-12-09,66211.77195678577
2090,2090-12-10,66211.77195678577
2090,2090-12-11,66211.77195678577
2090,2090-12-12,66211.77195678577
2090,2090-12-13,66211.77195678577
2090,2090-12-14,66211.77195678577
2090,2090-12-15,66211.77195678577
2090,2090-12-16,66211.77195678577
2090,2090-12-17,66211.77195678577
2090,2090-12-18,66211.77195678577
2090,2090-12-19,66211.77195678577
2090,2090-12-20,66211.77195678577
2090,2090-12-21,66211.77195678577
2090,2090-12-22,66211.77195678577
2090,2090-12-23,66211.77195678577
2090,2090-12-24,66211.77195678577
2090,2090-12-25,66211.77195678577
2090,2090-12-26,66211.77195678577
2090,2090-12-27,66211.77195678577
2090,2090-12-28,66211.77195678577
2090,2090-12-29,66211.77195678577
2090,2090-12-30,66211.77195678577
2090,2090-12-31,66211.77195678577
2091,2091-01-01,76143.53775030363
2091,2091-01-02,76143.53775030363
2091,2091-01-03,76143.53775030363
2091,2091-01-04,76143.53775030363
2091,2091-01-05,76143.53775030363
2091,2091-01-06,76143.53775030363
2091,2091-01-07,76143.53775030363
2091,2091-01-08,76143.53775030363
2091,2091-01-09,76143.53775030363
2091,2091-01-10,76143.53775030363
2091,2091-01-11,76143.53775030363
2091,2091-01-12,76143.53775030363
2091,2091-01-13,76143.53775030363
2091,2091-01-14,76143.53775030363
2091,2091-01-15,76143.53775030363
2091,2091-01-16,76143.53775030363
2091,2091-01-17,76143.53775030363
2091,2091-01-18,76143.53775030363
2091,2091-01-19,76143.53775030363
2091,2091-01-20,76143.53775030363
2091,2091-01-21,76143.53775030363
2091,2091-01-22,76143.53775030363
2091,2091-01-23,76143.53775030363
2091,2091-01-24,76143.53775030363
2091,2091-01-25,76143.53775030363
2091,2091-01-26,76143.53775030363
2091,2091-01-27,76143.53775030363
2091,2091-01-28,76143.53775030363
2091,2091-01-29,76143.53775030363
2091,2091-01-30,76143.53775030363
2091,2091-01-31,76143.53775030363
2091,2091-02-01,76143.53775030363
2091,2091-02-02,76143.53775030363
2091,2091-02-03,76143.53775030363
2091,2091-02-04,76143.53775030363
2091,2091-02-05,76143.53775030363
2091,2091-02-06,76143.53775030363
2091,2091-02-07,76143.53775030363
2091,2091-02-08,76143.53775030363
2091,2091-02-09,76143.53775030363
2091,2091-02-10,76143.53775030363
2091,2091-02-11,76143.53775030363
2091,2091-02-12,76143.53775030363
2091,2091-02-13,76143.53775030363
2091,2091-02-14,76143.53775030363
2091,2091-02-15,76143.53775030363
2091,2091-02-16,76143.53775030363
2091,2091-02-17,76143.53775030363
2091,2091-02-18,76143.53775030363
2091,2091-02-19,76143.53775030363
2091,2091-02-20,76143.53775030363
2091,2091-02-21,76143.53775030363
2091,2091-02-22,76143.53775030363
2091,2091-02-23,76143.53775030363
2091,2091-02-24,76143.53775030363
2091,2091-02-25,76143.53775030363
2091,2091-02-26,76143.53775030363
2091,2091-02-27,76143.53775030363
2091,2091-02-28,76143.53775030363
2091,2091-03-01,76143.53775030363
2091,2091-03-02,76143.53775030363
2091,2091-03-03,76143.53775030363
2091,2091-03-04,76143.53775030363
2091,2091-03-05,76143.53775030363
2091,2091-03-06,76143.53775030363
2091,2091-03-07,76143.53775030363
2091,2091-03-08,76143.53775030363
2091,2091-03-09,76143.53775030363
2091,2091-03-10,76143.53775030363
2091,2091-03-11,76143.53775030363
2091,2091-03-12,76143.53775030363
2091,2091-03-13,76143.53775030363
2091,2091-03-14,76143.53775030363
2091,2091-03-15,76143.53775030363
2091,2091-03-16,76143.53775030363
2091,2091-03-17,76143.53775030363
2091,2091-03-18,76143.53775030363
2091,2091-03-19,76143.53775030363
2091,2091-03-20,76143.53775030363
2091,2091-03-21,76143.53775030363
2091,2091-03-22,76143.53775030363
2091,2091-03-23,76143.53775030363
2091,2091-03-24,76143.53775030363
2091,2091-03-25,76143.53775030363
2091,2091-03-26,76143.53775030363
2091,2091-03-27,76143.53775030363
2091,2091-03-28,76143.53775030363
2091,2091-03-29,76143.53775030363
2091,2091-03-30,76143.53775030363
2091,2091-03-31,76143.53775030363
2091,2091-04-01,76143.53775030363
2091,2091-04-02,76143.53775030363
2091,2091-04-03,76143.53775030363
2091,2091-04-04,76143.53775030363
2091,2091-04-05,76143.53775030363
2091,2091-04-06,76143.53775030363
2091,2091-04-07,76143.53775030363
2091,2091-04-08,76143.53775030363
2091,2091-04-09,76143.53775030363
2091,2091-04-10,76143.53775030363
2091,2091-04-11,76143.53775030363
2091,2091-04-12,76143.53775030363
2091,2091-04-13,76143.53775030363
2091,2091-04-14,76143.53775030363
2091,2091-04-15,76143.53775030363
2091,2091-04-16,76143.53775030363
2091,2091-04-17,76143.53775030363
2091,2091-04-18,76143.53775030363
2091,2091-04-19,76143.53775030363
2091,2091-04-20,76143.53775030363
2091,2091-04-21,76143.53775030363
2091,2091-04-22,76143.53775030363
2091,2091-04-23,76143.53775030363
2091,2091-04-24,76143.53775030363
2091,2091-04-25,76143.53775030363
2091,2091-04-26,76143.53775030363
2091,2091-04-27,76143.53775030363
2091,2091-04-28,76143.53775030363
2091,2091-04-29,76143.53775030363
2091,2091-04-30,76143.53775030363
2091,2091-05-01,76143.53775030363
2091,2091-05-02,76143.53775030363
2091,2091-05-03,76143.53775030363
2091,2091-05-04,76143.53775030363
2091,2091-05-05,76143.53775030363
2091,2091-05-06,76143.53775030363
2091,2091-05-07,76143.53775030363
2091,2091-05-08,76143.53775030363
2091,2091-05-09,76143.53775030363
2091,2091-05-10,76143.53775030363
2091,2091-05-11,76143.53775030363
2091,2091-05-12,76143.53775030363
2091,2091-05-13,76143.53775030363
2091,2091-05-14,76143.53775030363
2091,2091-05-15,76143.53775030363
2091,2091-05-16,76143.53775030363
2091,2091-05-17,76143.53775030363
2091,2091-05-18,76143.53775030363
2091,2091-05-19,76143.53775030363
2091,2091-05-20,76143.53775030363
2091,2091-05-21,76143.53775030363
2091,2091-05-22,76143.53775030363
2091,2091-05-23,76143.53775030363
2091,2091-05-24,76143.53775030363
2091,2091-05-25,76143.53775030363
2091,2091-05-26,76143.53775030363
2091,2091-05-27,76143.53775030363
2091,2091-05-28,76143.53775030363
2091,2091-05-29,76143.53775030363
2091,2091-05-30,76143.53775030363
2091,2091-05-31,76143.53775030363
2091,2091-06-01,76143.53775030363
2091,2091-06-02,76143.53775030363
2091,2091-06-03,76143.53775030363
2091,2091-06-04,76143.53775030363
2091,2091-06-05,76143.53775030363
2091,2091-06-06,76143.53775030363
2091,2091-06-07,76143.53775030363
2091,2091-06-08,76143.53775030363
2091,2091-06-09,76143.53775030363
2091,2091-06-10,76143.53775030363
2091,2091-06-11,76143.53775030363
2091,2091-06-12,76143.53775030363
2091,2091-06-13,76143.53775030363
2091,2091-06-14,76143.53775030363
2091,2091-06-15,76143.53775030363
2091,2091-06-16,76143.53775030363
2091,2091-06-17,76143.53775030363
2091,2091-06-18,76143.53775030363
2091,2091-06-19,76143.53775030363
2091,2091-06-20,76143.53775030363
2091,2091-06-21,76143.53775030363
2091,2091-06-22,76143.53775030363
2091,2091-06-23,76143.53775030363
2091,2091-06-24,76143.53775030363
2091,2091-06-25,76143.53775030363
2091,2091-06-26,76143.53775030363
2091,2091-06-27,76143.53775030363
2091,2091-06-28,76143.53775030363
2091,2091-06-29,76143.53775030363
2091,2091-06-30,76143.53775030363
2091,2091-07-01,76143.53775030363
2091,2091-07-02,76143.53775030363
2091,2091-07-03,76143.53775030363
2091,2091-07-04,76143.53775030363
2091,2091-07-05,76143.53775030363
2091,2091-07-06,76143.53775030363
2091,2091-07-07,76143.53775030363
2091,2091-07-08,76143.53775030363
2091,2091-07-09,76143.53775030363
2091,2091-07-10,76143.53775030363
2091,2091-07-11,76143.53775030363
2091,2091-07-12,76143.53775030363
2091,2091-07-13,76143.53775030363
2091,2091-07-14,76143.53775030363
2091,2091-07-15,76143.53775030363
2091,2091-07-16,76143.53775030363
2091,2091-07-17,76143.53775030363
2091,2091-07-18,76143.53775030363
2091,2091-07-19,76143.53775030363
2091,2091-07-20,76143.53775030363
2091,2091-07-21,76143.53775030363
2091,2091-07-22,76143.53775030363
2091,2091-07-23,76143.53775030363
2091,2091-07-24,76143.53775030363
2091,2091-07-25,76143.53775030363
2091,2091-07-26,76143.53775030363
2091,2091-07-27,76143.53775030363
2091,2091-07-28,76143.53775030363
2091,2091-07-29,76143.53775030363
2091,2091-07-30,76143.53775030363
2091,2091-07-31,76143.53775030363
2091,2091-08-01,76143.53775030363
2091,2091-08-02,76143.53775030363
2091,2091-08-03,76143.53775030363
2091,2091-08-04,76143.53775030363
2091,2091-08-05,76143.53775030363
2091,2091-08-06,76143.53775030363
2091,2091-08-07,76143.53775030363
2091,2091-08-08,76143.53775030363
2091,2091-08-09,76143.53775030363
2091,2091-08-10,76143.53775030363
2091,2091-08-11,76143.53775030363
2091,2091-08-12,76143.53775030363
2091,2091-08-13,76143.53775030363
2091,2091-08-14,76143.53775030363
2091,2091-08-15,76143.53775030363
2091,2091-08-16,76143.53775030363
2091,2091-08-17,76143.53775030363
2091,2091-08-18,76143.53775030363
2091,2091-08-19,76143.53775030363
2091,2091-08-20,76143.53775030363
2091,2091-08-21,76143.53775030363
2091,2091-08-22,76143.53775030363
2091,2091-08-23,76143.53775030363
2091,2091-08-24,76143.53775030363
2091,2091-08-25,76143.53775030363
2091,2091-08-26,76143.53775030363
2091,2091-08-27,76143.53775030363
2091,2091-08-28,76143.53775030363
2091,2091-08-29,76143.53775030363
2091,2091-08-30,76143.53775030363
2091,2091-08-31,76143.53775030363
2091,2091-09-01,76143.53775030363
2091,2091-09-02,76143.53775030363
2091,2091-09-03,76143.53775030363
2091,2091-09-04,76143.53775030363
2091,2091-09-05,76143.53775030363
2091,2091-09-06,76143.53775030363
2091,2091-09-07,76143.53775030363
2091,2091-09-08,76143.53775030363
2091,2091-09-09,76143.53775030363
2091,2091-09-10,76143.53775030363
2091,2091-09-11,76143.53775030363
2091,2091-09-12,76143.53775030363
2091,2091-09-13,76143.53775030363
2091,2091-09-14,76143.53775030363
2091,2091-09-15,76143.53775030363
2091,2091-09-16,76143.53775030363
2091,2091-09-17,76143.53775030363
2091,2091-09-18,76143.53775030363
2091,2091-09-19,76143.53775030363
2091,2091-09-20,76143.53775030363
2091,2091-09-21,76143.53775030363
2091,2091-09-22,76143.53775030363
2091,2091-09-23,76143.53775030363
2091,2091-09-24,76143.53775030363
2091,2091-09-25,76143.53775030363
2091,2091-09-26,76143.53775030363
2091,2091-09-27,76143.53775030363
2091,2091-09-28,76143.53775030363
2091,2091-09-29,76143.53775030363
2091,2091-09-30,76143.53775030363
2091,2091-10-01,76143.53775030363
2091,2091-10-02,76143.53775030363
2091,2091-10-03,76143.53775030363
2091,2091-10-04,76143.53775030363
2091,2091-10-05,76143.53775030363
2091,2091-10-06,76143.53775030363
2091,2091-10-07,76143.53775030363
2091,2091-10-08,76143.53775030363
2091,2091-10-09,76143.53775030363
2091,2091-10-10,76143.53775030363
2091,2091-10-11,76143.53775030363
2091,2091-10-12,76143.53775030363
2091,2091-10-13,76143.53775030363
2091,2091-10-14,76143.53775030363
2091,2091-10-15,76143.53775030363
2091,2091-10-16,76143.53775030363
2091,2091-10-17,76143.53775030363
2091,2091-10-18,76143.53775030363
2091,2091-10-19,76143.53775030363
2091,2091-10-20,76143.53775030363
2091,2091-10-21,76143.53775030363
2091,2091-10-22,76143.53775030363
2091,2091-10-23,76143.53775030363
2091,2091-10-24,76143.53775030363
2091,2091-10-25,76143.53775030363
2091,2091-10-26,76143.53775030363
2091,2091-10-27,76143.53775030363
2091,2091-10-28,76143.53775030363
2091,2091-10-29,76143.53775030363
2091,2091-10-30,76143.53775030363
2091,2091-10-31,76143.53775030363
2091,2091-11-01,76143.53775030363
2091,2091-11-02,76143.53775030363
2091,2091-11-03,76143.53775030363
2091,2091-11-04,76143.53775030363
2091,2091-11-05,76143.53775030363
2091,2091-11-06,76143.53775030363
2091,2091-11-07,76143.53775030363
2091,2091-11-08,76143.53775030363
2091,2091-11-09,76143.53775030363
2091,2091-11-10,76143.53775030363
2091,2091-11-11,76143.53775030363
2091,2091-11-12,76143.53775030363
2091,2091-11-13,76143.53775030363
2091,2091-11-14,76143.53775030363
2091,2091-11-15,76143.53775030363
2091,2091-11-16,76143.53775030363
2091,2091-11-17,76143.53775030363
2091,2091-11-18,76143.53775030363
2091,2091-11-19,76143.53775030363
2091,2091-11-20,76143.53775030363
2091,2091-11-21,76143.53775030363
2091,2091-11-22,76143.53775030363
2091,2091-11-23,76143.53775030363
2091,2091-11-24,76143.53775030363
2091,2091-11-25,76143.53775030363
2091,2091-11-26,76143.53775030363
2091,2091-11-27,76143.53775030363
2091,2091-11-28,76143.53775030363
2091,2091-11-29,76143.53775030363
2091,2091-11-30,76143.53775030363
2091,2091-12-01,76143.53775030363
2091,2091-12-02,76143.53775030363
2091,2091-12-03,76143.53775030363
2091,2091-12-04,76143.53775030363
2091,2091-12-05,76143.53775030363
2091,2091-12-06,76143.53775030363
2091,2091-12-07,76143.53775030363
2091,2091-12-08,76143.53775030363
2091,2091-12-09,76143.53775030363
2091,2091-12-10,76143.53775030363
2091,2091-12-11,76143.53775030363
2091,2091-12-12,76143.53775030363
2091,2091-12-13,76143.53775030363
2091,2091-12-14,76143.53775030363
2091,2091-12-15,76143.53775030363
2091,2091-12-16,76143.53775030363
2091,2091-12-17,76143.53775030363
2091,2091-12-18,76143.53775030363
2091,2091-12-19,76143.53775030363
2091,2091-12-20,76143.53775030363
2091,2091-12-21,76143.53775030363
2091,2091-12-22,76143.53775030363
2091,2091-12-23,76143.53775030363
2091,2091-12-24,76143.53775030363
2091,2091-12-25,76143.53775030363
2091,2091-12-26,76143.53775030363
2091,2091-12-27,76143.53775030363
2091,2091-12-28,76143.53775030363
2091,2091-12-29,76143.53775030363
2091,2091-12-30,76143.53775030363
2091,2091-12-31,76143.53775030363
2092,2092-01-01,87565.06841284916
2092,2092-01-02,87565.06841284916
2092,2092-01-03,87565.06841284916
2092,2092-01-04,87565.06841284916
2092,2092-01-05,87565.06841284916
2092,2092-01-06,87565.06841284916
2092,2092-01-07,87565.06841284916
2092,2092-01-08,87565.06841284916
2092,2092-01-09,87565.06841284916
2092,2092-01-10,87565.06841284916
