Date,Demand (kW)
15/09/83,23678.29151
16/09/83,23678.29151
17/09/83,23678.29151
18/09/83,23678.29151
19/09/83,23678.29151
20/09/83,23678.29151
21/09/83,23678.29151
22/09/83,23678.29151
23/09/83,23678.29151
24/09/83,23678.29151
25/09/83,23678.29151
26/09/83,23678.29151
27/09/83,23678.29151
28/09/83,23678.29151
29/09/83,23678.29151
30/09/83,23678.29151
01/10/83,23678.29151
02/10/83,23678.29151
03/10/83,23678.29151
04/10/83,23678.29151
05/10/83,23678.29151
06/10/83,23678.29151
07/10/83,23678.29151
08/10/83,23678.29151
09/10/83,23678.29151
10/10/83,23678.29151
11/10/83,23678.29151
12/10/83,23678.29151
13/10/83,23678.29151
14/10/83,23678.29151
15/10/83,23678.29151
16/10/83,23678.29151
17/10/83,23678.29151
18/10/83,23678.29151
19/10/83,23678.29151
20/10/83,23678.29151
21/10/83,23678.29151
22/10/83,23678.29151
23/10/83,23678.29151
24/10/83,23678.29151
25/10/83,23678.29151
26/10/83,23678.29151
27/10/83,23678.29151
28/10/83,23678.29151
29/10/83,23678.29151
30/10/83,23678.29151
31/10/83,23678.29151
01/11/83,23678.29151
02/11/83,23678.29151
03/11/83,23678.29151
04/11/83,23678.29151
05/11/83,23678.29151
06/11/83,23678.29151
07/11/83,23678.29151
08/11/83,23678.29151
09/11/83,23678.29151
10/11/83,23678.29151
11/11/83,23678.29151
12/11/83,23678.29151
13/11/83,23678.29151
14/11/83,23678.29151
15/11/83,23678.29151
16/11/83,23678.29151
17/11/83,23678.29151
18/11/83,23678.29151
19/11/83,23678.29151
20/11/83,23678.29151
21/11/83,23678.29151
22/11/83,23678.29151
23/11/83,23678.29151
24/11/83,23678.29151
25/11/83,23678.29151
26/11/83,23678.29151
27/11/83,23678.29151
28/11/83,23678.29151
29/11/83,23678.29151
30/11/83,23678.29151
01/12/83,23678.29151
02/12/83,23678.29151
03/12/83,23678.29151
04/12/83,23678.29151
05/12/83,23678.29151
06/12/83,23678.29151
07/12/83,23678.29151
08/12/83,23678.29151
09/12/83,23678.29151
10/12/83,23678.29151
11/12/83,23678.29151
12/12/83,23678.29151
13/12/83,23678.29151
14/12/83,23678.29151
15/12/83,23678.29151
16/12/83,23678.29151
17/12/83,23678.29151
18/12/83,23678.29151
19/12/83,23678.29151
20/12/83,23678.29151
21/12/83,23678.29151
22/12/83,23678.29151
23/12/83,23678.29151
24/12/83,23678.29151
25/12/83,23678.29151
26/12/83,23678.29151
27/12/83,23678.29151
28/12/83,23678.29151
29/12/83,23678.29151
30/12/83,23678.29151
31/12/83,23678.29151
01/01/84,24425.03524
02/01/84,24425.03524
03/01/84,24425.03524
04/01/84,24425.03524
05/01/84,24425.03524
06/01/84,24425.03524
07/01/84,24425.03524
08/01/84,24425.03524
09/01/84,24425.03524
10/01/84,24425.03524
11/01/84,24425.03524
12/01/84,24425.03524
13/01/84,24425.03524
14/01/84,24425.03524
15/01/84,24425.03524
16/01/84,24425.03524
17/01/84,24425.03524
18/01/84,24425.03524
19/01/84,24425.03524
20/01/84,24425.03524
21/01/84,24425.03524
22/01/84,24425.03524
23/01/84,24425.03524
24/01/84,24425.03524
25/01/84,24425.03524
26/01/84,24425.03524
27/01/84,24425.03524
28/01/84,24425.03524
29/01/84,24425.03524
30/01/84,24425.03524
31/01/84,24425.03524
01/02/84,24425.03524
02/02/84,24425.03524
03/02/84,24425.03524
04/02/84,24425.03524
05/02/84,24425.03524
06/02/84,24425.03524
07/02/84,24425.03524
08/02/84,24425.03524
09/02/84,24425.03524
10/02/84,24425.03524
11/02/84,24425.03524
12/02/84,24425.03524
13/02/84,24425.03524
14/02/84,24425.03524
15/02/84,24425.03524
16/02/84,24425.03524
17/02/84,24425.03524
18/02/84,24425.03524
19/02/84,24425.03524
20/02/84,24425.03524
21/02/84,24425.03524
22/02/84,24425.03524
23/02/84,24425.03524
24/02/84,24425.03524
25/02/84,24425.03524
26/02/84,24425.03524
27/02/84,24425.03524
28/02/84,24425.03524
29/02/84,24425.03524
01/03/84,24425.03524
02/03/84,24425.03524
03/03/84,24425.03524
04/03/84,24425.03524
05/03/84,24425.03524
06/03/84,24425.03524
07/03/84,24425.03524
08/03/84,24425.03524
09/03/84,24425.03524
10/03/84,24425.03524
11/03/84,24425.03524
12/03/84,24425.03524
13/03/84,24425.03524
14/03/84,24425.03524
15/03/84,24425.03524
16/03/84,24425.03524
17/03/84,24425.03524
18/03/84,24425.03524
19/03/84,24425.03524
20/03/84,24425.03524
21/03/84,24425.03524
22/03/84,24425.03524
23/03/84,24425.03524
24/03/84,24425.03524
25/03/84,24425.03524
26/03/84,24425.03524
27/03/84,24425.03524
28/03/84,24425.03524
29/03/84,24425.03524
30/03/84,24425.03524
31/03/84,24425.03524
01/04/84,24425.03524
02/04/84,24425.03524
03/04/84,24425.03524
04/04/84,24425.03524
05/04/84,24425.03524
06/04/84,24425.03524
07/04/84,24425.03524
08/04/84,24425.03524
09/04/84,24425.03524
10/04/84,24425.03524
11/04/84,24425.03524
12/04/84,24425.03524
13/04/84,24425.03524
14/04/84,24425.03524
15/04/84,24425.03524
16/04/84,24425.03524
17/04/84,24425.03524
18/04/84,24425.03524
19/04/84,24425.03524
20/04/84,24425.03524
21/04/84,24425.03524
22/04/84,24425.03524
23/04/84,24425.03524
24/04/84,24425.03524
25/04/84,24425.03524
26/04/84,24425.03524
27/04/84,24425.03524
28/04/84,24425.03524
29/04/84,24425.03524
30/04/84,24425.03524
01/05/84,24425.03524
02/05/84,24425.03524
03/05/84,24425.03524
04/05/84,24425.03524
05/05/84,24425.03524
06/05/84,24425.03524
07/05/84,24425.03524
08/05/84,24425.03524
09/05/84,24425.03524
10/05/84,24425.03524
11/05/84,24425.03524
12/05/84,24425.03524
13/05/84,24425.03524
14/05/84,24425.03524
15/05/84,24425.03524
16/05/84,24425.03524
17/05/84,24425.03524
18/05/84,24425.03524
19/05/84,24425.03524
20/05/84,24425.03524
21/05/84,24425.03524
22/05/84,24425.03524
23/05/84,24425.03524
24/05/84,24425.03524
25/05/84,24425.03524
26/05/84,24425.03524
27/05/84,24425.03524
28/05/84,24425.03524
29/05/84,24425.03524
30/05/84,24425.03524
31/05/84,24425.03524
01/06/84,24425.03524
02/06/84,24425.03524
03/06/84,24425.03524
04/06/84,24425.03524
05/06/84,24425.03524
06/06/84,24425.03524
07/06/84,24425.03524
08/06/84,24425.03524
09/06/84,24425.03524
10/06/84,24425.03524
11/06/84,24425.03524
12/06/84,24425.03524
13/06/84,24425.03524
14/06/84,24425.03524
15/06/84,24425.03524
16/06/84,24425.03524
17/06/84,24425.03524
18/06/84,24425.03524
19/06/84,24425.03524
20/06/84,24425.03524
21/06/84,24425.03524
22/06/84,24425.03524
23/06/84,24425.03524
24/06/84,24425.03524
25/06/84,24425.03524
26/06/84,24425.03524
27/06/84,24425.03524
28/06/84,24425.03524
29/06/84,24425.03524
30/06/84,24425.03524
01/07/84,24425.03524
02/07/84,24425.03524
03/07/84,24425.03524
04/07/84,24425.03524
05/07/84,24425.03524
06/07/84,24425.03524
07/07/84,24425.03524
08/07/84,24425.03524
09/07/84,24425.03524
10/07/84,24425.03524
11/07/84,24425.03524
12/07/84,24425.03524
13/07/84,24425.03524
14/07/84,24425.03524
15/07/84,24425.03524
16/07/84,24425.03524
17/07/84,24425.03524
18/07/84,24425.03524
19/07/84,24425.03524
20/07/84,24425.03524
21/07/84,24425.03524
22/07/84,24425.03524
23/07/84,24425.03524
24/07/84,24425.03524
25/07/84,24425.03524
26/07/84,24425.03524
27/07/84,24425.03524
28/07/84,24425.03524
29/07/84,24425.03524
30/07/84,24425.03524
31/07/84,24425.03524
01/08/84,24425.03524
02/08/84,24425.03524
03/08/84,24425.03524
04/08/84,24425.03524
05/08/84,24425.03524
06/08/84,24425.03524
07/08/84,24425.03524
08/08/84,24425.03524
09/08/84,24425.03524
10/08/84,24425.03524
11/08/84,24425.03524
12/08/84,24425.03524
13/08/84,24425.03524
14/08/84,24425.03524
15/08/84,24425.03524
16/08/84,24425.03524
17/08/84,24425.03524
18/08/84,24425.03524
19/08/84,24425.03524
20/08/84,24425.03524
21/08/84,24425.03524
22/08/84,24425.03524
23/08/84,24425.03524
24/08/84,24425.03524
25/08/84,24425.03524
26/08/84,24425.03524
27/08/84,24425.03524
28/08/84,24425.03524
29/08/84,24425.03524
30/08/84,24425.03524
31/08/84,24425.03524
01/09/84,24425.03524
02/09/84,24425.03524
03/09/84,24425.03524
04/09/84,24425.03524
05/09/84,24425.03524
06/09/84,24425.03524
07/09/84,24425.03524
08/09/84,24425.03524
09/09/84,24425.03524
10/09/84,24425.03524
11/09/84,24425.03524
12/09/84,24425.03524
13/09/84,24425.03524
14/09/84,24425.03524
15/09/84,24425.03524
16/09/84,24425.03524
17/09/84,24425.03524
18/09/84,24425.03524
19/09/84,24425.03524
20/09/84,24425.03524
21/09/84,24425.03524
22/09/84,24425.03524
23/09/84,24425.03524
24/09/84,24425.03524
25/09/84,24425.03524
26/09/84,24425.03524
27/09/84,24425.03524
28/09/84,24425.03524
29/09/84,24425.03524
30/09/84,24425.03524
01/10/84,24425.03524
02/10/84,24425.03524
03/10/84,24425.03524
04/10/84,24425.03524
05/10/84,24425.03524
06/10/84,24425.03524
07/10/84,24425.03524
08/10/84,24425.03524
09/10/84,24425.03524
10/10/84,24425.03524
11/10/84,24425.03524
12/10/84,24425.03524
13/10/84,24425.03524
14/10/84,24425.03524
15/10/84,24425.03524
16/10/84,24425.03524
17/10/84,24425.03524
18/10/84,24425.03524
19/10/84,24425.03524
20/10/84,24425.03524
21/10/84,24425.03524
22/10/84,24425.03524
23/10/84,24425.03524
24/10/84,24425.03524
25/10/84,24425.03524
26/10/84,24425.03524
27/10/84,24425.03524
28/10/84,24425.03524
29/10/84,24425.03524
30/10/84,24425.03524
31/10/84,24425.03524
01/11/84,24425.03524
02/11/84,24425.03524
03/11/84,24425.03524
04/11/84,24425.03524
05/11/84,24425.03524
06/11/84,24425.03524
07/11/84,24425.03524
08/11/84,24425.03524
09/11/84,24425.03524
10/11/84,24425.03524
11/11/84,24425.03524
12/11/84,24425.03524
13/11/84,24425.03524
14/11/84,24425.03524
15/11/84,24425.03524
16/11/84,24425.03524
17/11/84,24425.03524
18/11/84,24425.03524
19/11/84,24425.03524
20/11/84,24425.03524
21/11/84,24425.03524
22/11/84,24425.03524
23/11/84,24425.03524
24/11/84,24425.03524
25/11/84,24425.03524
26/11/84,24425.03524
27/11/84,24425.03524
28/11/84,24425.03524
29/11/84,24425.03524
30/11/84,24425.03524
01/12/84,24425.03524
02/12/84,24425.03524
03/12/84,24425.03524
04/12/84,24425.03524
05/12/84,24425.03524
06/12/84,24425.03524
07/12/84,24425.03524
08/12/84,24425.03524
09/12/84,24425.03524
10/12/84,24425.03524
11/12/84,24425.03524
12/12/84,24425.03524
13/12/84,24425.03524
14/12/84,24425.03524
15/12/84,24425.03524
16/12/84,24425.03524
17/12/84,24425.03524
18/12/84,24425.03524
19/12/84,24425.03524
20/12/84,24425.03524
21/12/84,24425.03524
22/12/84,24425.03524
23/12/84,24425.03524
24/12/84,24425.03524
25/12/84,24425.03524
26/12/84,24425.03524
27/12/84,24425.03524
28/12/84,24425.03524
29/12/84,24425.03524
30/12/84,24425.03524
31/12/84,24425.03524
01/01/85,25283.79052
02/01/85,25283.79052
03/01/85,25283.79052
04/01/85,25283.79052
05/01/85,25283.79052
06/01/85,25283.79052
07/01/85,25283.79052
08/01/85,25283.79052
09/01/85,25283.79052
10/01/85,25283.79052
11/01/85,25283.79052
12/01/85,25283.79052
13/01/85,25283.79052
14/01/85,25283.79052
15/01/85,25283.79052
16/01/85,25283.79052
17/01/85,25283.79052
18/01/85,25283.79052
19/01/85,25283.79052
20/01/85,25283.79052
21/01/85,25283.79052
22/01/85,25283.79052
23/01/85,25283.79052
24/01/85,25283.79052
25/01/85,25283.79052
26/01/85,25283.79052
27/01/85,25283.79052
28/01/85,25283.79052
29/01/85,25283.79052
30/01/85,25283.79052
31/01/85,25283.79052
01/02/85,25283.79052
02/02/85,25283.79052
03/02/85,25283.79052
04/02/85,25283.79052
05/02/85,25283.79052
06/02/85,25283.79052
07/02/85,25283.79052
08/02/85,25283.79052
09/02/85,25283.79052
10/02/85,25283.79052
11/02/85,25283.79052
12/02/85,25283.79052
13/02/85,25283.79052
14/02/85,25283.79052
15/02/85,25283.79052
16/02/85,25283.79052
17/02/85,25283.79052
18/02/85,25283.79052
19/02/85,25283.79052
20/02/85,25283.79052
21/02/85,25283.79052
22/02/85,25283.79052
23/02/85,25283.79052
24/02/85,25283.79052
25/02/85,25283.79052
26/02/85,25283.79052
27/02/85,25283.79052
28/02/85,25283.79052
01/03/85,25283.79052
02/03/85,25283.79052
03/03/85,25283.79052
04/03/85,25283.79052
05/03/85,25283.79052
06/03/85,25283.79052
07/03/85,25283.79052
08/03/85,25283.79052
09/03/85,25283.79052
10/03/85,25283.79052
11/03/85,25283.79052
12/03/85,25283.79052
13/03/85,25283.79052
14/03/85,25283.79052
15/03/85,25283.79052
16/03/85,25283.79052
17/03/85,25283.79052
18/03/85,25283.79052
19/03/85,25283.79052
20/03/85,25283.79052
21/03/85,25283.79052
22/03/85,25283.79052
23/03/85,25283.79052
24/03/85,25283.79052
25/03/85,25283.79052
26/03/85,25283.79052
27/03/85,25283.79052
28/03/85,25283.79052
29/03/85,25283.79052
30/03/85,25283.79052
31/03/85,25283.79052
01/04/85,25283.79052
02/04/85,25283.79052
03/04/85,25283.79052
04/04/85,25283.79052
05/04/85,25283.79052
06/04/85,25283.79052
07/04/85,25283.79052
08/04/85,25283.79052
09/04/85,25283.79052
10/04/85,25283.79052
11/04/85,25283.79052
12/04/85,25283.79052
13/04/85,25283.79052
14/04/85,25283.79052
15/04/85,25283.79052
16/04/85,25283.79052
17/04/85,25283.79052
18/04/85,25283.79052
19/04/85,25283.79052
20/04/85,25283.79052
21/04/85,25283.79052
22/04/85,25283.79052
23/04/85,25283.79052
24/04/85,25283.79052
25/04/85,25283.79052
26/04/85,25283.79052
27/04/85,25283.79052
28/04/85,25283.79052
29/04/85,25283.79052
30/04/85,25283.79052
01/05/85,25283.79052
02/05/85,25283.79052
03/05/85,25283.79052
04/05/85,25283.79052
05/05/85,25283.79052
06/05/85,25283.79052
07/05/85,25283.79052
08/05/85,25283.79052
09/05/85,25283.79052
10/05/85,25283.79052
11/05/85,25283.79052
12/05/85,25283.79052
13/05/85,25283.79052
14/05/85,25283.79052
15/05/85,25283.79052
16/05/85,25283.79052
17/05/85,25283.79052
18/05/85,25283.79052
19/05/85,25283.79052
20/05/85,25283.79052
21/05/85,25283.79052
22/05/85,25283.79052
23/05/85,25283.79052
24/05/85,25283.79052
25/05/85,25283.79052
26/05/85,25283.79052
27/05/85,25283.79052
28/05/85,25283.79052
29/05/85,25283.79052
30/05/85,25283.79052
31/05/85,25283.79052
01/06/85,25283.79052
02/06/85,25283.79052
03/06/85,25283.79052
04/06/85,25283.79052
05/06/85,25283.79052
06/06/85,25283.79052
07/06/85,25283.79052
08/06/85,25283.79052
09/06/85,25283.79052
10/06/85,25283.79052
11/06/85,25283.79052
12/06/85,25283.79052
13/06/85,25283.79052
14/06/85,25283.79052
15/06/85,25283.79052
16/06/85,25283.79052
17/06/85,25283.79052
18/06/85,25283.79052
19/06/85,25283.79052
20/06/85,25283.79052
21/06/85,25283.79052
22/06/85,25283.79052
23/06/85,25283.79052
24/06/85,25283.79052
25/06/85,25283.79052
26/06/85,25283.79052
27/06/85,25283.79052
28/06/85,25283.79052
29/06/85,25283.79052
30/06/85,25283.79052
01/07/85,25283.79052
02/07/85,25283.79052
03/07/85,25283.79052
04/07/85,25283.79052
05/07/85,25283.79052
06/07/85,25283.79052
07/07/85,25283.79052
08/07/85,25283.79052
09/07/85,25283.79052
10/07/85,25283.79052
11/07/85,25283.79052
12/07/85,25283.79052
13/07/85,25283.79052
14/07/85,25283.79052
15/07/85,25283.79052
16/07/85,25283.79052
17/07/85,25283.79052
18/07/85,25283.79052
19/07/85,25283.79052
20/07/85,25283.79052
21/07/85,25283.79052
22/07/85,25283.79052
23/07/85,25283.79052
24/07/85,25283.79052
25/07/85,25283.79052
26/07/85,25283.79052
27/07/85,25283.79052
28/07/85,25283.79052
29/07/85,25283.79052
30/07/85,25283.79052
31/07/85,25283.79052
01/08/85,25283.79052
02/08/85,25283.79052
03/08/85,25283.79052
04/08/85,25283.79052
05/08/85,25283.79052
06/08/85,25283.79052
07/08/85,25283.79052
08/08/85,25283.79052
09/08/85,25283.79052
10/08/85,25283.79052
11/08/85,25283.79052
12/08/85,25283.79052
13/08/85,25283.79052
14/08/85,25283.79052
15/08/85,25283.79052
16/08/85,25283.79052
17/08/85,25283.79052
18/08/85,25283.79052
19/08/85,25283.79052
20/08/85,25283.79052
21/08/85,25283.79052
22/08/85,25283.79052
23/08/85,25283.79052
24/08/85,25283.79052
25/08/85,25283.79052
26/08/85,25283.79052
27/08/85,25283.79052
28/08/85,25283.79052
29/08/85,25283.79052
30/08/85,25283.79052
31/08/85,25283.79052
01/09/85,25283.79052
02/09/85,25283.79052
03/09/85,25283.79052
04/09/85,25283.79052
05/09/85,25283.79052
06/09/85,25283.79052
07/09/85,25283.79052
08/09/85,25283.79052
09/09/85,25283.79052
10/09/85,25283.79052
11/09/85,25283.79052
12/09/85,25283.79052
13/09/85,25283.79052
14/09/85,25283.79052
15/09/85,25283.79052
16/09/85,25283.79052
17/09/85,25283.79052
18/09/85,25283.79052
19/09/85,25283.79052
20/09/85,25283.79052
21/09/85,25283.79052
22/09/85,25283.79052
23/09/85,25283.79052
24/09/85,25283.79052
25/09/85,25283.79052
26/09/85,25283.79052
27/09/85,25283.79052
28/09/85,25283.79052
29/09/85,25283.79052
30/09/85,25283.79052
01/10/85,25283.79052
02/10/85,25283.79052
03/10/85,25283.79052
04/10/85,25283.79052
05/10/85,25283.79052
06/10/85,25283.79052
07/10/85,25283.79052
08/10/85,25283.79052
09/10/85,25283.79052
10/10/85,25283.79052
11/10/85,25283.79052
12/10/85,25283.79052
13/10/85,25283.79052
14/10/85,25283.79052
15/10/85,25283.79052
16/10/85,25283.79052
17/10/85,25283.79052
18/10/85,25283.79052
19/10/85,25283.79052
20/10/85,25283.79052
21/10/85,25283.79052
22/10/85,25283.79052
23/10/85,25283.79052
24/10/85,25283.79052
25/10/85,25283.79052
26/10/85,25283.79052
27/10/85,25283.79052
28/10/85,25283.79052
29/10/85,25283.79052
30/10/85,25283.79052
31/10/85,25283.79052
01/11/85,25283.79052
02/11/85,25283.79052
03/11/85,25283.79052
04/11/85,25283.79052
05/11/85,25283.79052
06/11/85,25283.79052
07/11/85,25283.79052
08/11/85,25283.79052
09/11/85,25283.79052
10/11/85,25283.79052
11/11/85,25283.79052
12/11/85,25283.79052
13/11/85,25283.79052
14/11/85,25283.79052
15/11/85,25283.79052
16/11/85,25283.79052
17/11/85,25283.79052
18/11/85,25283.79052
19/11/85,25283.79052
20/11/85,25283.79052
21/11/85,25283.79052
22/11/85,25283.79052
23/11/85,25283.79052
24/11/85,25283.79052
25/11/85,25283.79052
26/11/85,25283.79052
27/11/85,25283.79052
28/11/85,25283.79052
29/11/85,25283.79052
30/11/85,25283.79052
01/12/85,25283.79052
02/12/85,25283.79052
03/12/85,25283.79052
04/12/85,25283.79052
05/12/85,25283.79052
06/12/85,25283.79052
07/12/85,25283.79052
08/12/85,25283.79052
09/12/85,25283.79052
10/12/85,25283.79052
11/12/85,25283.79052
12/12/85,25283.79052
13/12/85,25283.79052
14/12/85,25283.79052
15/12/85,25283.79052
16/12/85,25283.79052
17/12/85,25283.79052
18/12/85,25283.79052
19/12/85,25283.79052
20/12/85,25283.79052
21/12/85,25283.79052
22/12/85,25283.79052
23/12/85,25283.79052
24/12/85,25283.79052
25/12/85,25283.79052
26/12/85,25283.79052
27/12/85,25283.79052
28/12/85,25283.79052
29/12/85,25283.79052
30/12/85,25283.79052
31/12/85,25283.79052
01/01/86,26271.3591
02/01/86,26271.3591
03/01/86,26271.3591
04/01/86,26271.3591
05/01/86,26271.3591
06/01/86,26271.3591
07/01/86,26271.3591
08/01/86,26271.3591
09/01/86,26271.3591
10/01/86,26271.3591
11/01/86,26271.3591
12/01/86,26271.3591
13/01/86,26271.3591
14/01/86,26271.3591
15/01/86,26271.3591
16/01/86,26271.3591
17/01/86,26271.3591
18/01/86,26271.3591
19/01/86,26271.3591
20/01/86,26271.3591
21/01/86,26271.3591
22/01/86,26271.3591
23/01/86,26271.3591
24/01/86,26271.3591
25/01/86,26271.3591
26/01/86,26271.3591
27/01/86,26271.3591
28/01/86,26271.3591
29/01/86,26271.3591
30/01/86,26271.3591
31/01/86,26271.3591
01/02/86,26271.3591
02/02/86,26271.3591
03/02/86,26271.3591
04/02/86,26271.3591
05/02/86,26271.3591
06/02/86,26271.3591
07/02/86,26271.3591
08/02/86,26271.3591
09/02/86,26271.3591
10/02/86,26271.3591
11/02/86,26271.3591
12/02/86,26271.3591
13/02/86,26271.3591
14/02/86,26271.3591
15/02/86,26271.3591
16/02/86,26271.3591
17/02/86,26271.3591
18/02/86,26271.3591
19/02/86,26271.3591
20/02/86,26271.3591
21/02/86,26271.3591
22/02/86,26271.3591
23/02/86,26271.3591
24/02/86,26271.3591
25/02/86,26271.3591
26/02/86,26271.3591
27/02/86,26271.3591
28/02/86,26271.3591
01/03/86,26271.3591
02/03/86,26271.3591
03/03/86,26271.3591
04/03/86,26271.3591
05/03/86,26271.3591
06/03/86,26271.3591
07/03/86,26271.3591
08/03/86,26271.3591
09/03/86,26271.3591
10/03/86,26271.3591
11/03/86,26271.3591
12/03/86,26271.3591
13/03/86,26271.3591
14/03/86,26271.3591
15/03/86,26271.3591
16/03/86,26271.3591
17/03/86,26271.3591
18/03/86,26271.3591
19/03/86,26271.3591
20/03/86,26271.3591
21/03/86,26271.3591
22/03/86,26271.3591
23/03/86,26271.3591
24/03/86,26271.3591
25/03/86,26271.3591
26/03/86,26271.3591
27/03/86,26271.3591
28/03/86,26271.3591
29/03/86,26271.3591
30/03/86,26271.3591
31/03/86,26271.3591
01/04/86,26271.3591
02/04/86,26271.3591
03/04/86,26271.3591
04/04/86,26271.3591
05/04/86,26271.3591
06/04/86,26271.3591
07/04/86,26271.3591
08/04/86,26271.3591
09/04/86,26271.3591
10/04/86,26271.3591
11/04/86,26271.3591
12/04/86,26271.3591
13/04/86,26271.3591
14/04/86,26271.3591
15/04/86,26271.3591
16/04/86,26271.3591
17/04/86,26271.3591
18/04/86,26271.3591
19/04/86,26271.3591
20/04/86,26271.3591
21/04/86,26271.3591
22/04/86,26271.3591
23/04/86,26271.3591
24/04/86,26271.3591
25/04/86,26271.3591
26/04/86,26271.3591
27/04/86,26271.3591
28/04/86,26271.3591
29/04/86,26271.3591
30/04/86,26271.3591
01/05/86,26271.3591
02/05/86,26271.3591
03/05/86,26271.3591
04/05/86,26271.3591
05/05/86,26271.3591
06/05/86,26271.3591
07/05/86,26271.3591
08/05/86,26271.3591
09/05/86,26271.3591
10/05/86,26271.3591
11/05/86,26271.3591
12/05/86,26271.3591
13/05/86,26271.3591
14/05/86,26271.3591
15/05/86,26271.3591
16/05/86,26271.3591
17/05/86,26271.3591
18/05/86,26271.3591
19/05/86,26271.3591
20/05/86,26271.3591
21/05/86,26271.3591
22/05/86,26271.3591
23/05/86,26271.3591
24/05/86,26271.3591
25/05/86,26271.3591
26/05/86,26271.3591
27/05/86,26271.3591
28/05/86,26271.3591
29/05/86,26271.3591
30/05/86,26271.3591
31/05/86,26271.3591
01/06/86,26271.3591
02/06/86,26271.3591
03/06/86,26271.3591
04/06/86,26271.3591
05/06/86,26271.3591
06/06/86,26271.3591
07/06/86,26271.3591
08/06/86,26271.3591
09/06/86,26271.3591
10/06/86,26271.3591
11/06/86,26271.3591
12/06/86,26271.3591
13/06/86,26271.3591
14/06/86,26271.3591
15/06/86,26271.3591
16/06/86,26271.3591
17/06/86,26271.3591
18/06/86,26271.3591
19/06/86,26271.3591
20/06/86,26271.3591
21/06/86,26271.3591
22/06/86,26271.3591
23/06/86,26271.3591
24/06/86,26271.3591
25/06/86,26271.3591
26/06/86,26271.3591
27/06/86,26271.3591
28/06/86,26271.3591
29/06/86,26271.3591
30/06/86,26271.3591
01/07/86,26271.3591
02/07/86,26271.3591
03/07/86,26271.3591
04/07/86,26271.3591
05/07/86,26271.3591
06/07/86,26271.3591
07/07/86,26271.3591
08/07/86,26271.3591
09/07/86,26271.3591
10/07/86,26271.3591
11/07/86,26271.3591
12/07/86,26271.3591
13/07/86,26271.3591
14/07/86,26271.3591
15/07/86,26271.3591
16/07/86,26271.3591
17/07/86,26271.3591
18/07/86,26271.3591
19/07/86,26271.3591
20/07/86,26271.3591
21/07/86,26271.3591
22/07/86,26271.3591
23/07/86,26271.3591
24/07/86,26271.3591
25/07/86,26271.3591
26/07/86,26271.3591
27/07/86,26271.3591
28/07/86,26271.3591
29/07/86,26271.3591
30/07/86,26271.3591
31/07/86,26271.3591
01/08/86,26271.3591
02/08/86,26271.3591
03/08/86,26271.3591
04/08/86,26271.3591
05/08/86,26271.3591
06/08/86,26271.3591
07/08/86,26271.3591
08/08/86,26271.3591
09/08/86,26271.3591
10/08/86,26271.3591
11/08/86,26271.3591
12/08/86,26271.3591
13/08/86,26271.3591
14/08/86,26271.3591
15/08/86,26271.3591
16/08/86,26271.3591
17/08/86,26271.3591
18/08/86,26271.3591
19/08/86,26271.3591
20/08/86,26271.3591
21/08/86,26271.3591
22/08/86,26271.3591
23/08/86,26271.3591
24/08/86,26271.3591
25/08/86,26271.3591
26/08/86,26271.3591
27/08/86,26271.3591
28/08/86,26271.3591
29/08/86,26271.3591
30/08/86,26271.3591
31/08/86,26271.3591
01/09/86,26271.3591
02/09/86,26271.3591
03/09/86,26271.3591
04/09/86,26271.3591
05/09/86,26271.3591
06/09/86,26271.3591
07/09/86,26271.3591
08/09/86,26271.3591
09/09/86,26271.3591
10/09/86,26271.3591
11/09/86,26271.3591
12/09/86,26271.3591
13/09/86,26271.3591
14/09/86,26271.3591
15/09/86,26271.3591
16/09/86,26271.3591
17/09/86,26271.3591
18/09/86,26271.3591
19/09/86,26271.3591
20/09/86,26271.3591
21/09/86,26271.3591
22/09/86,26271.3591
23/09/86,26271.3591
24/09/86,26271.3591
25/09/86,26271.3591
26/09/86,26271.3591
27/09/86,26271.3591
28/09/86,26271.3591
29/09/86,26271.3591
30/09/86,26271.3591
01/10/86,26271.3591
02/10/86,26271.3591
03/10/86,26271.3591
04/10/86,26271.3591
05/10/86,26271.3591
06/10/86,26271.3591
07/10/86,26271.3591
08/10/86,26271.3591
09/10/86,26271.3591
10/10/86,26271.3591
11/10/86,26271.3591
12/10/86,26271.3591
13/10/86,26271.3591
14/10/86,26271.3591
15/10/86,26271.3591
16/10/86,26271.3591
17/10/86,26271.3591
18/10/86,26271.3591
19/10/86,26271.3591
20/10/86,26271.3591
21/10/86,26271.3591
22/10/86,26271.3591
23/10/86,26271.3591
24/10/86,26271.3591
25/10/86,26271.3591
26/10/86,26271.3591
27/10/86,26271.3591
28/10/86,26271.3591
29/10/86,26271.3591
30/10/86,26271.3591
31/10/86,26271.3591
01/11/86,26271.3591
02/11/86,26271.3591
03/11/86,26271.3591
04/11/86,26271.3591
05/11/86,26271.3591
06/11/86,26271.3591
07/11/86,26271.3591
08/11/86,26271.3591
09/11/86,26271.3591
10/11/86,26271.3591
11/11/86,26271.3591
12/11/86,26271.3591
13/11/86,26271.3591
14/11/86,26271.3591
15/11/86,26271.3591
16/11/86,26271.3591
17/11/86,26271.3591
18/11/86,26271.3591
19/11/86,26271.3591
20/11/86,26271.3591
21/11/86,26271.3591
22/11/86,26271.3591
